TEMPLATE_ID,SUBJECT_ID,FILENAME,SIGHTING_ID,FACE_X,FACE_Y,FACE_WIDTH,FACE_HEIGHT,RIGHT_EYE_X,RIGHT_EYE_Y,LEFT_EYE_X,LEFT_EYE_Y,NOSE_X,NOSE_Y
1155,12759,img/114994.jpg,68790,568,60,253,304,635,184,738,185,680,241
1155,12759,img/114339.jpg,69291,65,18,107,137,92,85,131,81,111,114
1155,12759,img/114309.jpg,69276,1332,348,443,547,1497,644,1655,634,1574,762
1156,12762,img/114667.jpg,68564,198,123,115,161,242,198,291,221,256,242
1156,12762,img/114741.jpg,68890,117,81,130,163,177,138,226,133,210,163
1156,12762,img/115527.jpg,68618,1916,200,616,862,2378,686,NaN,NaN,2461,849
1156,12762,img/115033.jpg,68208,198,136,306,443,277,315,418,316,347,411
1156,12762,img/114846.jpg,68505,2443,442,489,619,2558,679,2749,678,2651,779
1156,12762,img/115146.jpg,68797,547,76,177,223,621,175,687,169,662,214
1156,12762,img/115271.jpg,68652,203,104,357,393,390,222,501,229,481,284
1156,12762,img/114860.jpg,69153,249,94,145,175,273,181,318,167,295,217
1157,12763,img/114723.jpg,68454,489,125,266,374,604,299,710,286,674,376
1157,12763,img/114480.jpg,68963,52,62,77,106,72,110,108,107,90,133
1157,12763,img/115154.jpg,68939,52,138,99,117,91,195,127,190,117,218
1158,12764,img/114703.jpg,69420,178,133,267,336,270,266,378,257,336,320
1159,12765,img/114398.jpg,68314,1565,101,286,333,1633,254,1733,243,1686,337
1160,12767,img/116321.jpg,70420,774,78,626,845,922,388,1207,280,1068,563
1160,12767,img/116213.jpg,70137,463,83,270,286,526,173,627,164,569,239
1160,12767,img/115887.jpg,69981,169,70,138,162,215,124,268,124,239,165
1160,12767,img/115729.jpg,70403,364,63,297,385,416,241,526,224,466,312
1161,12768,img/116463.jpg,69570,173,301,356,231,320,403,298,331,379,342
1161,12768,img/115943.jpg,69736,642,784,353,401,693,937,765,957,664,1019
1162,12770,img/116483.jpg,70223,43,27,88,121,72,88,107,95,88,118
1163,12771,img/116251.jpg,69877,944,147,170,184,NaN,NaN,992,196,957,231
1163,12771,img/116098.jpg,70101,186,59,117,152,240,124,285,128,265,142
1163,12771,img/116673.jpg,69510,114,107,238,243,235,208,300,186,296,225
1164,12772,img/799.jpg,632,53,36,273,382,216,233,296,241,260,309
1164,12772,img/115814.jpg,69971,303,293,557,807,429,640,662,646,529,827
1165,12773,img/115826.jpg,70561,588,63,307,408,678,238,801,153,733,321
1165,12773,img/115650.jpg,70031,139,15,48,82,149,57,174,44,164,67
1165,12773,img/115691.jpg,70172,142,121,235,315,197,263,295,259,241,327
1166,12774,img/116168.jpg,70299,503,159,342,415,542,323,642,324,552,402
1166,12774,img/116328.jpg,69714,431,312,159,197,506,406,554,394,545,440
1166,12774,img/116002.jpg,69739,1503,211,870,978,1605,566,1848,619,1624,811
1167,12775,img/116661.jpg,69764,177,6,106,147,228,73,264,85,246,113
1168,12777,img/115613.jpg,69883,2035,616,489,610,2317,869,2432,851,2463,971
1168,12777,img/116409.jpg,69829,270,87,116,154,292,153,333,144,310,180
1168,12777,img/115756.jpg,70333,285,129,134,182,361,202,402,209,395,236
1168,12777,img/116050.jpg,70388,427,98,127,165,490,169,528,169,523,200
1168,12777,img/116235.jpg,70201,465,108,330,400,672,291,749,287,755,354
1168,12777,img/115634.jpg,69814,1975,509,342,476,2119,702,2247,723,2187,800
1168,12777,img/116040.jpg,69741,364,157,124,141,429,223,461,217,459,243
1168,12777,img/116308.jpg,70082,267,94,64,84,297,131,319,126,312,146
1169,12779,img/116094.jpg,70401,150,250,145,176,189,318,251,325,214,358
1170,12782,img/115629.jpg,70225,418,123,158,193,519,207,556,208,547,251
1170,12782,img/116027.jpg,69938,215,119,201,233,256,245,320,219,304,297
1171,12783,img/115699.jpg,69699,500,142,44,47,508,168,518,166,510,174
1172,12784,img/116283.jpg,70580,708,109,527,584,861,372,1039,337,961,469
1173,12787,img/116062.jpg,69798,65,76,80,80,82,115,108,109,95,124
1174,12788,img/115705.jpg,69937,196,49,128,158,279,131,309,130,301,165
1175,12790,img/116274.jpg,69684,246,117,194,247,325,235,388,221,374,264
1175,12790,img/116383.jpg,70110,200,132,187,216,216,260,249,239,237,280
1176,12791,img/116134.jpg,70500,252,103,35,48,259,123,267,124,264,134
1176,12791,img/116369.jpg,69766,170,55,131,167,201,129,253,131,222,161
1176,12791,img/115749.jpg,69978,223,114,353,461,298,336,425,319,370,432
1178,12793,img/115923.jpg,69865,73,11,101,145,96,82,138,78,116,109
1178,12793,img/116538.jpg,69803,145,2,195,195,192,46,268,59,214,118
1178,12793,img/116005.jpg,69707,83,68,109,133,130,126,172,126,158,149
1179,12794,img/116508.jpg,70310,183,71,145,173,253,141,304,149,283,179
1179,12794,img/115804.jpg,70277,225,80,92,119,252,134,288,133,269,157
1179,12794,img/116396.jpg,70089,496,127,221,267,559,238,647,234,595,290
1180,12796,img/115981.jpg,69957,284,317,724,1088,362,835,682,815,496,1095
1180,12796,img/116257.jpg,69955,1115,175,244,348,1149,338,1228,343,1178,400
1180,12796,img/116076.jpg,70215,813,147,190,244,NaN,NaN,874,257,838,300
1181,12797,img/116465.jpg,70434,681,258,816,1209,897,971,1215,946,1067,1183
1181,12797,img/116415.jpg,70191,144,9,459,458,224,125,436,123,326,227
1181,12797,img/116081.jpg,69540,293,151,135,171,310,234,345,222,320,257
1181,12797,img/116410.jpg,69640,212,42,47,64,249,76,NaN,NaN,252,89
1181,12797,img/116553.jpg,69515,193,59,91,114,204,116,227,118,210,138
1181,12797,img/116499.jpg,69778,143,125,188,264,195,237,269,233,227,296
1181,12797,img/115666.jpg,69909,104,44,90,106,118,96,149,89,132,109
1181,12797,img/115905.jpg,69689,142,32,68,90,188,80,NaN,NaN,192,100
1181,12797,img/115925.jpg,70599,44,11,37,38,70,27,NaN,NaN,76,32
1181,12797,img/116143.jpg,69585,358,31,564,759,859,479,NaN,NaN,827,624
1181,12797,img/116644.jpg,69742,345,58,224,268,367,187,432,167,393,233
1181,12797,img/115674.jpg,69705,111,36,145,197,179,134,230,134,208,173
1181,12797,img/115967.jpg,70272,222,77,110,135,NaN,NaN,256,135,236,157
1182,12800,img/116384.jpg,70205,219,64,163,217,268,171,322,159,299,201
1182,12800,img/116064.jpg,69566,187,76,104,140,206,138,244,140,220,163
1182,12800,img/115661.jpg,70298,243,108,150,191,279,197,335,193,305,231
1183,12801,img/116113.jpg,69899,547,138,263,245,586,250,682,263,605,307
1183,12801,img/115939.jpg,70011,598,91,378,416,823,266,933,282,884,371
1184,12802,img/115909.jpg,70392,466,235,83,106,487,268,528,266,509,281
1184,12802,img/116557.jpg,70316,1609,363,439,547,1697,532,1890,539,1751,625
1184,12802,img/116097.jpg,69757,373,42,66,86,400,80,425,85,412,103
1184,12802,img/115624.jpg,70437,186,31,142,195,216,100,289,98,247,126
1184,12802,img/116556.jpg,70474,2055,330,480,788,2244,694,2449,730,2357,864
1185,12806,img/116449.jpg,69906,349,344,232,339,413,494,520,516,451,584
1185,12806,img/116172.jpg,69894,333,364,250,333,379,520,479,535,410,606
1185,12806,img/116234.jpg,69923,150,244,129,152,227,305,261,310,260,333
1185,12806,img/116224.jpg,70057,45,55,36,47,51,81,62,77,55,87
1186,12807,img/116156.jpg,70339,1085,714,218,296,1195,841,1275,845,1255,893
1186,12807,img/115994.jpg,69504,824,174,102,141,839,245,863,239,850,267
1187,12808,img/116382.jpg,70370,69,125,282,300,220,236,318,242,287,306
1187,12808,img/116509.jpg,70519,133,80,149,181,158,161,214,155,187,203
1187,12808,img/116060.jpg,69719,66,98,37,48,70,120,81,119,73,128
1187,12808,img/115684.jpg,70581,254,225,420,500,412,405,593,429,503,529
1187,12808,img/116144.jpg,70479,1377,338,393,416,1438,553,1515,543,1467,629
1187,12808,img/116217.jpg,69728,417,73,130,159,452,151,500,146,477,184
1187,12808,img/116551.jpg,69775,172,157,446,553,268,415,452,374,377,530
1188,12809,img/116402.jpg,70035,391,371,125,149,477,444,507,438,505,467
1188,12809,img/116466.jpg,70070,141,28,63,74,155,68,173,72,161,83
1188,12809,img/116387.jpg,70106,50,28,79,108,65,76,97,74,80,98
1188,12809,img/115594.jpg,70093,381,64,142,170,395,139,433,144,400,169
1189,12810,img/116518.jpg,70417,37,13,48,46,45,32,58,33,49,42
1190,12812,img/116505.jpg,70114,34,21,99,145,92,98,118,98,106,124
1190,12812,img/116043.jpg,70036,203,127,503,739,502,528,640,330,588,666
1191,12813,img/116632.jpg,69661,160,36,171,259,223,166,286,167,258,212
1191,12813,img/115627.jpg,70165,151,83,109,177,204,135,251,154,241,183
1192,12815,img/116586.jpg,69722,192,47,77,101,207,89,237,90,216,111
1192,12815,img/1252.jpg,5422,488,101,166,217,550,211,605,209,579,252
1192,12815,img/116208.jpg,69522,210,93,258,339,277,250,375,248,327,327
1192,12815,img/115698.jpg,70257,311,103,576,818,435,449,681,443,531,670
1192,12815,img/116421.jpg,69565,130,46,76,95,140,86,168,82,147,103
1192,12815,img/4015.jpg,5421,467,68,185,242,547,195,602,194,576,238
1192,12815,img/116336.jpg,69604,316,23,107,132,332,82,368,83,342,113
1192,12815,img/116559.jpg,69632,507,114,141,201,549,210,603,209,576,252
1192,12815,img/116430.jpg,70167,391,73,529,743,567,403,776,412,673,579
1192,12815,img/522.jpg,5420,293,16,611,783,520,405,734,412,628,583
1192,12815,img/116498.jpg,70275,494,36,444,483,571,297,678,247,634,389
1193,12817,img/115906.jpg,70182,177,78,194,262,235,199,315,198,271,251
1194,12819,img/116205.jpg,69687,108,112,285,329,252,230,341,275,297,322
1195,12820,img/116024.jpg,69614,90,77,54,70,110,108,127,109,117,122
1195,12820,img/116038.jpg,69924,210,50,108,126,265,111,295,110,288,134
1196,12821,img/116581.jpg,70563,112,35,227,205,188,139,252,114,233,171
1196,12821,img/116595.jpg,69609,107,88,167,222,158,184,221,201,172,231
1196,12821,img/115822.jpg,69786,55,48,225,286,78,191,139,174,99,233
1197,12824,img/115825.jpg,70283,203,0,149,173,258,48,318,66,274,101
1197,12824,img/115733.jpg,69907,99,71,129,165,134,149,177,138,156,174
1197,12824,img/115744.jpg,69808,222,174,37,53,233,199,248,198,242,208
1198,12825,img/116239.jpg,69911,64,29,247,278,135,157,217,137,190,213
1198,12825,img/116616.jpg,69626,75,31,204,265,191,148,254,139,239,193
1198,12825,img/116528.jpg,69533,70,25,73,100,98,76,123,76,111,99
1199,12826,img/116195.jpg,70022,1088,602,1050,1293,1294,1161,1695,1120,1488,1388
1199,12826,img/115883.jpg,70477,288,33,52,74,305,65,327,64,318,82
1199,12826,img/115985.jpg,70441,1031,180,408,474,1102,388,1241,425,1132,510
1199,12826,img/116216.jpg,70259,554,188,120,161,626,250,660,266,643,285
1199,12826,img/116515.jpg,70024,1235,23,301,342,1315,153,1444,152,1388,214
1200,12828,img/115746.jpg,70302,692,59,90,133,722,114,759,121,739,137
1200,12828,img/116380.jpg,69941,477,73,114,135,493,131,528,132,500,155
1200,12828,img/116398.jpg,70100,479,12,304,401,614,158,732,179,680,259
1200,12828,img/116223.jpg,70496,244,107,374,530,384,308,537,329,466,428
1200,12828,img/115638.jpg,70135,446,53,336,544,540,277,701,291,612,405
1201,12829,img/116196.jpg,69530,139,16,195,271,189,136,273,130,237,202
1201,12829,img/115970.jpg,70497,50,3,276,405,127,172,255,170,202,285
1201,12829,img/116019.jpg,70532,210,83,285,415,300,282,401,283,357,379
1201,12829,img/116022.jpg,70596,307,479,226,271,368,597,447,590,412,660
1201,12829,img/116348.jpg,69538,104,66,232,242,181,142,269,137,227,209
1201,12829,img/116469.jpg,70003,89,65,126,139,NaN,NaN,123,128,100,154
1201,12829,img/115858.jpg,70231,191,59,134,166,264,134,307,139,292,173
1201,12829,img/116346.jpg,70061,127,42,118,135,NaN,NaN,178,93,150,108
1202,12831,img/116275.jpg,69811,370,1,73,60,NaN,NaN,396,23,379,28
1202,12831,img/116204.jpg,70430,207,22,86,125,245,74,276,78,262,95
1202,12831,img/115790.jpg,70345,72,121,130,159,108,196,155,200,128,229
1203,12833,img/116660.jpg,69755,196,67,250,321,224,220,301,213,257,285
1203,12833,img/116227.jpg,70558,124,30,145,178,175,114,227,111,207,149
1203,12833,img/115864.jpg,70414,279,67,178,227,351,167,422,163,395,215
1203,12833,img/115912.jpg,70510,316,56,253,328,438,185,530,191,500,250
1204,12835,img/116677.jpg,70188,62,14,94,114,131,73,148,68,147,92
1205,12836,img/116130.jpg,70059,539,70,306,386,629,235,753,233,697,331
1205,12836,img/116231.jpg,69581,626,28,582,558,702,259,885,191,839,403
1205,12836,img/115646.jpg,70535,169,24,1177,987,382,425,824,259,708,675
1205,12836,img/116573.jpg,69710,390,27,540,517,518,294,702,222,678,403
1206,12837,img/116444.jpg,69934,330,8,481,609,427,274,599,271,494,393
1206,12837,img/116537.jpg,69520,920,121,184,218,NaN,NaN,972,202,945,249
1206,12837,img/116145.jpg,70241,339,223,358,515,442,439,600,443,514,570
1206,12837,img/116334.jpg,70009,861,510,1671,2128,1265,1509,1876,1509,1537,1986
1206,12837,img/115717.jpg,69595,559,59,316,429,682,251,804,254,749,339
1206,12837,img/115670.jpg,69855,258,147,91,118,312,197,339,203,334,220
1206,12837,img/116341.jpg,69619,1121,502,1131,1371,1289,1152,1650,1176,1416,1460
1206,12837,img/116470.jpg,70359,165,111,175,257,207,240,279,235,237,300
1207,12838,img/116265.jpg,69629,128,28,229,226,278,108,NaN,NaN,335,113
1208,12841,img/115659.jpg,69551,713,30,148,178,758,107,818,113,783,161
1208,12841,img/115812.jpg,69897,310,35,69,90,357,71,371,71,366,93
1209,12842,img/115768.jpg,70200,616,144,178,228,662,253,NaN,NaN,709,302
1210,12843,img/115758.jpg,70410,338,478,380,443,409,715,522,678,469,779
1210,12843,img/115662.jpg,69997,578,936,360,358,724,1079,829,1046,819,1103
1210,12843,img/116071.jpg,70130,303,311,66,62,334,326,NaN,NaN,352,323
1210,12843,img/116318.jpg,70472,839,633,556,454,NaN,NaN,1259,764,1126,818
1210,12843,img/115700.jpg,70508,478,180,30,48,492,207,501,203,497,211
1210,12843,img/115902.jpg,70433,5,642,84,149,34,708,70,708,61,728
1211,12849,img/116578.jpg,69608,1039,749,307,329,1098,904,1174,856,1136,936
1211,12849,img/116304.jpg,69992,442,320,865,946,1015,739,1201,742,1172,931
1211,12849,img/116631.jpg,69832,327,110,319,413,523,294,612,309,587,378
1211,12849,img/116280.jpg,70540,166,296,341,358,362,468,454,440,449,527
1211,12849,img/116088.jpg,70224,1358,416,388,379,1550,648,1628,574,1646,667
1211,12849,img/115737.jpg,69663,673,195,331,388,792,377,904,375,854,451
1211,12849,img/115626.jpg,69999,691,254,365,356,883,419,956,370,971,460
1211,12849,img/116111.jpg,69842,741,454,299,381,801,664,901,651,858,726
1211,12849,img/116674.jpg,69815,526,403,880,933,1043,807,1254,794,1219,984
1211,12849,img/116354.jpg,70039,604,176,910,925,1284,686,NaN,NaN,1436,800
1212,12850,img/116329.jpg,70126,238,55,59,78,275,95,291,94,284,111
1212,12850,img/115868.jpg,70527,138,2,198,248,178,121,245,119,209,175
1213,12851,img/115998.jpg,69513,112,23,138,210,150,120,207,118,182,161
1213,12851,img/115597.jpg,69787,737,233,539,726,897,569,1099,552,1010,732
1214,12852,img/116678.jpg,69882,121,50,82,93,133,100,155,91,148,116
1214,12852,img/116035.jpg,69995,181,62,33,40,189,78,199,77,193,84
1214,12852,img/116618.jpg,69928,289,126,171,188,NaN,NaN,331,209,305,249
1214,12852,img/116637.jpg,70524,958,521,518,720,1023,814,1241,845,1084,1006
1214,12852,img/116669.jpg,70574,566,299,154,198,NaN,NaN,602,366,584,416
1214,12852,img/116350.jpg,69950,485,211,153,159,503,271,546,268,518,310
1214,12852,img/115801.jpg,70032,515,314,128,117,591,350,630,351,620,377
1215,12853,img/116151.jpg,69704,143,30,85,103,151,81,173,76,159,98
1215,12853,img/116500.jpg,69631,159,63,69,76,NaN,NaN,179,97,165,113
1215,12853,img/116236.jpg,70023,826,65,550,645,878,328,1068,328,925,442
1215,12853,img/115996.jpg,69539,947,291,783,934,1039,721,1246,713,1074,850
1216,12854,img/116594.jpg,70350,773,62,158,218,822,159,885,162,851,202
1217,12856,img/116285.jpg,69738,86,50,130,167,122,148,165,135,150,179
1218,12857,img/116159.jpg,69666,214,74,91,136,237,146,276,146,256,177
1219,12858,img/116501.jpg,69740,121,16,274,310,240,176,330,149,313,226
1219,12858,img/116371.jpg,70293,333,137,1260,1406,419,828,669,837,424,1119
1220,12859,img/116612.jpg,69711,105,31,64,79,120,75,137,69,130,92
1220,12859,img/115644.jpg,69637,343,38,293,370,405,191,520,218,431,298
1220,12859,img/116676.jpg,70387,121,69,293,382,181,250,298,252,229,352
1220,12859,img/116629.jpg,69793,746,57,255,290,765,185,841,173,784,255
1221,12861,img/116450.jpg,69918,407,201,180,218,459,294,521,280,497,334
1222,12862,img/115974.jpg,70557,232,87,105,136,248,141,293,133,265,171
1223,12863,img/116180.jpg,69769,253,68,191,225,282,169,354,168,311,221
1224,12864,img/115877.jpg,69806,374,685,326,446,513,868,636,898,576,944
1225,12865,img/116025.jpg,69698,1265,353,532,589,1412,643,1592,586,1530,736
1226,12867,img/116550.jpg,69946,1195,156,665,876,1644,631,1815,611,1763,817
1226,12867,img/116337.jpg,70063,209,74,141,193,252,169,308,160,281,212
1227,12870,img/116042.jpg,70548,580,36,404,458,734,248,870,183,859,315
1228,12876,img/115990.jpg,70285,1579,1220,296,401,1660,1455,1763,1445,1716,1533
1228,12876,img/116494.jpg,69701,217,167,75,87,NaN,NaN,238,202,228,227
1228,12876,img/115774.jpg,70230,1771,1111,344,395,1826,1292,1936,1282,1870,1363
1228,12876,img/116209.jpg,70514,1212,1373,227,338,1265,1557,1335,1561,1295,1622
1228,12876,img/115828.jpg,70001,630,401,117,114,NaN,NaN,684,441,651,457
1228,12876,img/115710.jpg,70439,1305,324,257,375,1393,517,1493,522,1437,587
1228,12876,img/116295.jpg,70435,1924,1249,326,399,1972,1409,2071,1393,1986,1466
1229,12879,img/115690.jpg,69920,62,75,72,98,84,128,110,123,100,143
1230,12881,img/116178.jpg,70227,102,74,60,76,123,109,145,106,138,120
1230,12881,img/116041.jpg,70050,201,51,48,63,220,78,238,78,231,88
1230,12881,img/116407.jpg,70334,191,62,127,135,211,114,249,120,217,139
1230,12881,img/116365.jpg,70569,539,228,354,437,587,430,673,434,614,507
1230,12881,img/115715.jpg,70586,194,36,115,142,202,106,220,97,204,124
1230,12881,img/115707.jpg,69800,164,91,82,110,204,138,232,141,218,159
1230,12881,img/115904.jpg,69700,223,50,98,138,NaN,NaN,247,120,232,142
1230,12881,img/116093.jpg,70028,196,55,112,133,238,109,282,111,260,133
1230,12881,img/116671.jpg,70131,25,57,155,194,100,138,156,134,134,166
1230,12881,img/116152.jpg,70271,207,35,88,138,240,93,271,94,258,117
1231,12882,img/115608.jpg,70513,112,57,78,90,150,97,175,101,161,116
1231,12882,img/116591.jpg,69948,442,240,127,170,477,316,525,317,499,353
1232,12885,img/116323.jpg,69970,682,65,235,357,722,216,805,219,751,303
1233,12887,img/116411.jpg,69616,241,40,112,168,259,114,305,116,275,142
1234,12888,img/115616.jpg,69888,133,47,89,135,165,105,203,111,185,133
1235,12890,img/116338.jpg,69853,60,23,36,45,69,43,84,41,77,51
1235,12890,img/116391.jpg,69646,462,62,332,398,526,253,643,252,572,328
1235,12890,img/116300.jpg,70077,289,60,70,107,309,111,339,114,323,137
1236,12893,img/116183.jpg,69709,225,81,61,86,247,124,269,124,260,144
1236,12893,img/115979.jpg,69676,190,22,89,121,218,73,251,72,235,95
1236,12893,img/116543.jpg,69881,428,22,238,295,503,180,584,159,558,237
1236,12893,img/116439.jpg,70487,174,19,96,129,204,84,238,80,219,108
1236,12893,img/116052.jpg,69782,208,73,86,99,233,120,264,118,247,140
1237,12894,img/116307.jpg,69982,249,135,18,23,253,145,259,145,255,150
1237,12894,img/116461.jpg,69521,222,92,125,131,NaN,NaN,255,146,230,177
1237,12894,img/116245.jpg,69730,230,108,25,26,247,119,NaN,NaN,251,125
1238,12895,img/116604.jpg,70565,477,207,845,1109,913,755,1219,762,1077,990
1239,12896,img/116492.jpg,70575,38,27,69,79,90,62,NaN,NaN,101,80
1239,12896,img/116210.jpg,70051,284,362,471,659,348,645,499,648,398,773
1239,12896,img/116514.jpg,70368,346,130,233,317,490,283,558,279,540,346
1239,12896,img/116592.jpg,70484,225,164,364,446,269,329,400,333,308,435
1239,12896,img/115888.jpg,69922,57,42,47,55,76,59,95,61,85,76
1239,12896,img/116037.jpg,70254,275,108,145,180,308,185,354,188,330,228
1239,12896,img/116634.jpg,70440,205,78,104,141,233,139,268,140,247,170
1239,12896,img/115980.jpg,70545,544,134,436,610,762,439,916,440,843,571
1239,12896,img/116092.jpg,69670,272,111,62,85,285,154,305,151,297,171
1240,12897,img/115673.jpg,70595,427,90,122,164,447,169,487,171,460,200
1240,12897,img/116249.jpg,69715,674,349,599,855,883,764,1118,749,1029,939
1240,12897,img/116333.jpg,70317,213,55,92,114,232,105,263,103,244,120
1241,12898,img/115681.jpg,70289,144,79,122,174,170,155,219,159,186,195
1242,12900,img/116564.jpg,69602,206,69,288,389,240,296,306,276,285,365
1242,12900,img/115643.jpg,70415,2538,798,379,495,2597,1029,2708,1067,2621,1140
1242,12900,img/115653.jpg,70549,2634,596,377,479,2688,833,2786,839,2730,930
1242,12900,img/116639.jpg,70246,200,120,284,339,239,296,302,275,272,359
1242,12900,img/115958.jpg,69514,2965,1159,535,772,2997,1577,3097,1588,3036,1725
1243,12902,img/116158.jpg,69840,147,33,143,202,208,125,263,124,242,168
1243,12902,img/116596.jpg,69949,48,14,110,130,95,76,132,71,122,104
1244,12905,img/117684.jpg,70925,527,195,71,79,NaN,NaN,552,228,536,237
1244,12905,img/117066.jpg,70959,572,100,259,259,759,197,794,195,818,222
1245,12907,img/117334.jpg,72048,533,307,381,514,684,537,807,549,745,640
1246,12908,img/116890.jpg,70615,652,361,546,742,865,698,1077,704,969,852
1247,12909,img/3573.jpg,534,115,16,97,121,149,80,183,73,171,93
1247,12909,img/116971.jpg,70948,24,9,150,177,102,80,150,97,130,118
1247,12909,img/4595.jpg,537,355,51,283,383,555,245,613,242,607,298
1247,12909,img/955.jpg,531,1266,336,409,498,1533,548,1626,571,1609,634
1247,12909,img/117139.jpg,70862,385,288,261,349,467,447,560,443,514,500
1247,12909,img/2216.jpg,8418,1344,218,66,85,1367,249,1395,248,1383,265
1247,12909,img/116937.jpg,70928,38,91,23,31,54,107,58,106,56,111
1248,12910,img/117842.jpg,70930,193,30,95,127,233,93,266,101,241,125
1248,12910,img/117237.jpg,71442,316,131,80,119,348,188,380,190,367,216
1248,12910,img/117241.jpg,71456,131,8,86,135,161,85,194,80,180,107
1248,12910,img/117774.jpg,71162,523,210,194,254,609,330,678,333,646,385
1248,12910,img/117329.jpg,70915,286,37,140,195,332,128,389,122,358,166
1248,12910,img/117811.jpg,72002,71,38,186,260,149,162,226,158,197,215
1248,12910,img/117421.jpg,71813,138,40,139,198,160,139,219,139,187,179
1249,12911,img/117714.jpg,70811,91,60,163,164,124,130,180,108,161,152
1250,12912,img/116856.jpg,70760,133,49,131,174,193,124,241,125,228,154
1250,12912,img/116914.jpg,70677,216,68,54,74,238,102,259,103,251,115
1250,12912,img/117465.jpg,71245,1362,577,165,219,NaN,NaN,1414,664,1391,710
1250,12912,img/117625.jpg,70742,409,113,192,249,442,216,509,215,454,264
1250,12912,img/117914.jpg,71692,453,87,102,137,491,139,531,146,512,168
1250,12912,img/116817.jpg,71599,199,73,80,118,223,125,258,127,247,145
1250,12912,img/117813.jpg,70654,317,83,52,71,339,111,360,113,353,122
1250,12912,img/117450.jpg,71174,230,56,81,124,259,108,295,120,274,136
1250,12912,img/118230.jpg,71346,3277,493,324,449,3346,667,3465,665,3391,741
1250,12912,img/117026.jpg,71983,207,53,25,37,217,70,227,71,221,77
1250,12912,img/117984.jpg,71004,154,59,72,101,179,107,208,104,195,124
1250,12912,img/118210.jpg,70622,215,80,60,80,251,123,268,121,264,139
1251,12915,img/118179.jpg,71123,634,80,391,459,713,285,859,294,779,384
1251,12915,img/117029.jpg,71124,76,52,112,143,120,115,160,109,146,142
1252,12917,img/117529.jpg,71087,211,250,53,54,222,275,240,272,233,286
1252,12917,img/117556.jpg,72154,290,56,85,107,310,111,339,108,324,134
1252,12917,img/118241.jpg,71705,284,28,494,579,563,310,723,281,680,422
1252,12917,img/116980.jpg,71424,84,29,92,124,104,97,129,91,114,115
1252,12917,img/117581.jpg,71655,127,23,148,178,164,117,213,105,194,147
1252,12917,img/116844.jpg,70975,796,37,220,264,846,160,939,143,900,218
1252,12917,img/117082.jpg,71863,94,56,96,131,133,129,173,113,166,152
1252,12917,img/118201.jpg,70866,231,85,128,153,260,158,306,154,280,191
1253,12918,img/118075.jpg,71292,170,124,178,198,299,192,NaN,NaN,341,225
1253,12918,img/117155.jpg,71570,478,180,259,318,559,303,659,308,608,383
1253,12918,img/117086.jpg,70612,824,215,84,110,NaN,NaN,849,247,828,278
1254,12920,img/117468.jpg,71580,637,245,232,304,675,379,762,376,698,436
1255,12922,img/117574.jpg,70699,235,48,92,139,277,111,311,109,301,138
1255,12922,img/118173.jpg,70993,501,230,164,212,571,354,631,344,602,400
1256,12923,img/117922.jpg,71398,2010,841,178,205,2045,942,2108,921,2082,960
1256,12923,img/116828.jpg,71348,765,359,569,681,1012,629,1214,629,1156,754
1256,12923,img/116742.jpg,71641,702,719,771,817,966,1049,1207,1010,1090,1149
1256,12923,img/117703.jpg,71716,473,138,394,520,522,378,628,362,554,456
1256,12923,img/118100.jpg,72179,747,742,1172,1330,855,1350,1078,1307,897,1607
1256,12923,img/116778.jpg,71703,385,252,128,185,442,330,485,332,467,362
1256,12923,img/117165.jpg,70819,140,72,248,315,171,217,240,205,205,275
1256,12923,img/117318.jpg,71318,722,497,516,666,840,792,1050,774,928,907
1256,12923,img/117899.jpg,71964,670,351,810,847,849,796,1064,648,977,831
1256,12923,img/117613.jpg,72143,554,277,236,265,662,386,744,390,721,422
1257,12924,img/117446.jpg,71802,135,75,160,151,226,134,278,139,259,174
1257,12924,img/117265.jpg,70935,342,315,302,313,381,451,475,462,402,527
1258,12925,img/117217.jpg,71020,266,70,332,401,318,289,423,257,367,351
1258,12925,img/118204.jpg,71707,211,56,256,328,279,241,381,225,335,307
1258,12925,img/117503.jpg,71841,59,17,81,95,75,67,99,60,86,83
1258,12925,img/117094.jpg,71374,123,83,44,48,145,106,159,100,157,112
1258,12925,img/116943.jpg,72176,263,214,672,887,479,680,765,634,661,873
1259,12927,img/117164.jpg,71790,140,50,36,45,154,68,166,71,157,79
1259,12927,img/117740.jpg,71335,473,185,271,274,544,261,643,259,585,298
1259,12927,img/116809.jpg,71676,582,149,164,211,NaN,NaN,618,231,598,277
1259,12927,img/117643.jpg,70703,602,178,190,231,629,285,683,273,647,327
1259,12927,img/117121.jpg,71972,626,175,105,134,645,241,682,234,664,266
1260,12929,img/117831.jpg,72157,999,321,236,332,1170,475,NaN,NaN,1202,527
1261,12930,img/117396.jpg,71746,129,44,115,194,187,134,224,133,210,177
1261,12930,img/117323.jpg,71028,271,196,495,638,394,491,578,496,477,632
1262,12932,img/116795.jpg,71543,161,69,108,139,192,133,234,129,221,158
1262,12932,img/118109.jpg,71326,162,76,153,194,217,148,276,159,256,191
1262,12932,img/117061.jpg,72075,187,104,130,145,200,171,232,170,206,206
1262,12932,img/117056.jpg,71230,171,87,163,205,208,181,279,175,253,228
1262,12932,img/117587.jpg,72015,174,98,113,131,200,162,240,154,225,185
